weight,age,height,size
68,48,180.34,14
53,31,177.8,6
52,20,167.64,2
58,31,165.1,6
56,36,170.18,8
54,28,162.56,6
63,35,172.72,14
58,34,165.1,8
61,23,165.1,8
65,27,175.26,14
56,29,160.02,2
56,47,160.02,8
57,32,167.64,8
54,29,167.64,2
68,37,165.1,14
58,26,165.1,2
56,33,157.48,6
56,38,160.02,8
68,32,165.1,14
56,35,160.02,8
53,27,160.02,8
57,34,167.64,8
68,33,180.34,18
52,29,170.18,6
56,27,165.1,6
63,27,170.18,8
74,39,162.56,18
74,29,180.34,18
73,42,162.56,18
72,32,167.64,14
72,27,165.1,18
65,27,177.8,12
70,43,180.34,8
58,26,162.56,8
58,33,165.1,8
86,42,170.18,18
54,30,160.02,2
56,31,160.02,8
56,29,170.18,8
72,43,162.56,18
61,42,160.02,12
68,31,175.26,18
54,29,157.48,6
63,30,170.18,14
54,34,157.48,2
57,30,160.02,8
56,38,165.1,8
50,42,152.4,8
61,34,175.26,12
49,39,162.56,2
70,36,170.18,18
78,30,180.34,18
50,30,162.56,2
56,41,172.72,6
54,31,157.48,8
58,40,167.64,8
58,31,170.18,8
53,41,167.64,6
63,21,160.02,12
58,28,170.18,6
54,25,149.86,6
49,25,162.56,2
53,36,152.4,6
58,40,160.02,14
43,30,152.4,2
65,37,172.72,12
52,37,157.48,8
56,30,165.1,8
83,33,160.02,18
56,33,167.64,6
63,26,157.48,12
72,32,172.72,18
72,27,172.72,14
63,27,172.72,12
74,22,180.34,12
63,30,165.1,8
52,28,154.94,2
81,30,160.02,18
48,25,157.48,2
56,32,157.48,8
54,31,162.56,6
58,40,162.56,8
51,32,167.64,6
56,41,162.56,8
51,37,160.02,2
68,30,177.8,18
72,49,170.18,18
63,28,165.1,12
63,27,167.64,12
64,30,167.64,14
53,34,157.48,6
58,35,165.1,12
58,29,175.26,6
64,25,162.56,14
63,21,167.64,8
65,29,167.64,12
58,34,160.02,8
63,32,175.26,12
49,30,160.02,2
61,32,162.56,8
52,31,152.4,8
55,29,154.94,8
86,41,162.56,18
68,59,177.8,14
58,54,162.56,8
53,36,157.48,6
54,29,160.02,6
53,33,162.56,6
59,52,172.72,14
63,38,180.34,12
56,34,157.48,6
56,32,175.26,2
72,28,152.4,18
56,38,154.94,8
68,37,175.26,14
61,35,170.18,12
47,52,157.48,2
58,29,162.56,8
61,42,162.56,12
45,24,162.56,8
60,43,170.18,14
54,28,167.64,6
72,57,177.8,14
65,51,160.02,18
90,37,162.56,18
68,33,172.72,12
65,26,172.72,14
74,40,175.26,18
68,34,170.18,14
56,32,160.02,8
58,37,162.56,8
81,37,170.18,18
72,31,180.34,14
56,34,165.1,8
62,31,160.02,8
61,31,165.1,12
55,33,167.64,8
58,41,157.48,8
63,44,167.64,14
61,30,172.72,8
63,30,180.34,8
70,33,175.26,12
77,34,182.88,18
58,35,165.1,12
53,37,157.48,8
61,33,177.8,12
58,28,165.1,6
58,32,167.64,8
59,32,160.02,8
68,31,167.64,14
63,25,177.8,12
58,47,160.02,12
72,30,167.64,18
56,27,172.72,8
72,30,165.1,18
68,35,165.1,14
59,38,167.64,12
50,52,162.56,2
70,26,170.18,14
61,31,165.1,14
58,31,162.56,8
49,31,157.48,6
61,35,177.8,8
56,35,170.18,8
56,32,165.1,8
56,30,177.8,12
68,44,175.26,18
62,48,167.64,12
86,34,175.26,18
53,28,162.56,2
56,51,165.1,8
65,30,165.1,18
65,34,160.02,18
70,31,180.34,14
61,45,167.64,18
62,38,170.18,12
47,39,154.94,2
54,32,162.56,6
65,29,162.56,12
61,29,167.64,8
49,26,154.94,2
62,33,172.72,12
63,29,162.56,12
53,35,167.64,2
56,26,170.18,6
71,34,162.56,18
72,30,175.26,18
79,29,177.8,18
45,59,162.56,2
57,34,162.56,8
54,34,162.56,6
70,28,177.8,12
61,45,167.64,18
55,33,162.56,8
65,49,165.1,12
63,32,162.56,12
50,22,162.56,6
59,31,165.1,8
65,34,162.56,12
57,49,165.1,8
58,37,165.1,8
48,33,162.56,6
63,29,165.1,14
59,29,162.56,8
61,32,170.18,8
61,43,177.8,6
61,32,165.1,6
63,34,172.72,12
52,33,160.02,2
60,32,172.72,12
47,23,162.56,2
63,33,172.72,14
81,28,175.26,18
54,33,170.18,6
54,33,160.02,2
58,24,165.1,2
63,49,170.18,12
64,28,167.64,14
47,43,157.48,6
49,34,160.02,6
68,20,157.48,18
65,31,160.02,12
65,31,167.64,14
61,34,167.64,12
63,29,172.72,12
63,24,167.64,14
56,28,160.02,8
59,30,167.64,8
58,29,177.8,8
56,33,160.02,8
51,33,162.56,2
61,36,175.26,8
64,27,160.02,14
62,48,165.1,8
69,44,170.18,18
72,40,180.34,12
55,29,162.56,6
60,29,165.1,8
58,26,162.56,8
55,29,167.64,2
47,29,160.02,2
55,28,157.48,8
77,42,175.26,18
68,26,162.56,14
48,39,154.94,8
61,29,162.56,8
50,26,157.48,6
54,39,162.56,8
45,36,157.48,2
79,25,160.02,18
61,35,157.48,14
49,29,157.48,6
56,31,175.26,14
74,56,160.02,18
72,29,154.94,18
50,64,165.1,8
65,30,177.8,14
69,35,157.48,18
63,47,172.72,12
54,21,160.02,12
68,44,157.48,18
63,31,165.1,14
56,35,162.56,12
49,24,167.64,2
56,27,149.86,8
65,27,165.1,14
79,59,175.26,18
63,24,162.56,8
108,33,182.88,18
61,40,162.56,12
54,51,167.64,6
54,22,172.72,2
63,27,160.02,12
61,48,170.18,14
49,42,162.56,6
56,28,154.94,14
56,21,167.64,6
63,33,170.18,12
54,35,170.18,2
58,31,162.56,8
81,44,180.34,18
57,33,170.18,2
56,29,167.64,6
49,32,160.02,2
88,29,165.1,18
66,32,172.72,14
57,29,157.48,8
63,27,167.64,14
65,44,170.18,18
58,30,167.64,8
55,28,152.4,8
65,32,175.26,8
63,29,170.18,14
68,59,165.1,8
54,20,162.56,8
65,37,175.26,12
61,26,170.18,8
53,48,162.56,8
72,32,175.26,12
58,45,172.72,8
58,63,170.18,14
65,30,170.18,18
63,55,167.64,12
68,27,162.56,14
72,39,167.64,14
72,37,165.1,18
65,32,162.56,14
58,26,162.56,8
68,29,180.34,12
62,47,170.18,12
68,31,165.1,18
58,32,165.1,8
49,31,162.56,2
68,37,167.64,8
63,35,172.72,8
68,62,167.64,18
56,31,160.02,12
63,29,160.02,12
49,36,152.4,6
48,29,162.56,2
63,31,175.26,8
79,40,162.56,18
68,33,172.72,12
61,25,167.64,8
68,24,170.18,14
56,36,165.1,8
58,30,162.56,8
52,28,157.48,6
97,31,175.26,18
58,40,165.1,14
61,46,177.8,8
54,36,175.26,6
58,27,160.02,6
62,28,154.94,8
63,40,165.1,8
60,28,160.02,8
58,30,154.94,12
64,61,162.56,18
55,34,162.56,6
65,39,157.48,18
52,32,157.48,6
74,29,177.8,14
72,44,160.02,18
49,24,167.64,2
68,38,180.34,12
79,25,175.26,18
56,27,162.56,2
60,29,172.72,6
68,28,157.48,16
70,31,167.64,14
80,32,165.1,14
58,36,167.64,8
58,29,162.56,6
68,36,177.8,14
70,34,170.18,14
58,45,165.1,14
54,37,157.48,8
62,38,165.1,12
53,35,172.72,14
61,31,165.1,8
68,34,170.18,12
58,26,172.72,12
72,44,170.18,14
63,27,147.32,12
54,32,157.48,2
58,27,160.02,8
68,28,162.56,12
72,21,175.26,14
58,25,160.02,8
63,23,154.94,8
61,32,165.1,12
52,55,157.48,12
57,34,165.1,12
58,50,165.1,12
65,29,172.72,8
63,34,162.56,14
44,31,160.02,2
58,27,165.1,8
56,31,160.02,8
61,56,170.18,8
54,57,160.02,12
63,26,160.02,14
53,26,167.64,8
72,31,165.1,14
63,36,170.18,18
52,29,160.02,2
65,29,170.18,8
61,30,160.02,8
63,40,175.26,14
57,43,175.26,8
68,35,172.72,18
61,37,170.18,8
61,31,157.48,8
49,35,165.1,2
61,31,170.18,12
88,52,185.42,18
63,33,172.72,12
54,30,160.02,6
52,39,152.4,8
63,28,160.02,12
56,37,162.56,8
57,26,154.94,8
72,24,170.18,14
68,31,170.18,18
61,34,160.02,12
68,41,162.56,18
69,29,175.26,12
59,36,167.64,8
46,43,157.48,6
63,27,165.1,12
50,28,162.56,8
52,31,157.48,6
61,21,170.18,14
61,21,160.02,12
65,31,162.56,14
52,38,154.94,8
58,51,167.64,12
52,34,157.48,6
63,35,160.02,12
63,30,180.34,8
72,32,157.48,18
54,35,162.56,2
58,55,162.56,8
58,30,172.72,6
62,29,157.48,8
52,38,154.94,2
61,38,154.94,18
58,38,167.64,8
52,32,157.48,2
72,31,160.02,18
77,28,167.64,18
59,61,165.1,14
58,20,167.64,8
60,31,160.02,8
70,26,162.56,18
72,16,177.8,14
58,23,175.26,8
49,27,170.18,2
56,28,160.02,6
58,30,160.02,12
74,38,170.18,18
74,38,162.56,18
58,34,175.26,6
68,29,180.34,12
51,37,160.02,2
50,30,160.02,2
65,27,172.72,8
58,31,165.1,8
55,32,172.72,8
47,36,160.02,6
70,37,172.72,14
72,34,167.64,18
54,27,160.02,8
58,30,172.72,6
54,24,165.1,8
81,29,160.02,18
58,41,157.48,14
62,27,157.48,12
53,34,149.86,12
58,33,175.26,12
52,32,160.02,2
56,38,157.48,8
63,20,167.64,12
56,36,160.02,12
68,34,160.02,14
47,27,152.4,2
70,36,170.18,14
58,43,157.48,8
61,46,175.26,14
70,28,172.72,14
56,37,170.18,12
59,31,160.02,14
65,52,165.1,14
65,26,167.64,12
97,32,172.72,18
51,38,162.56,6
72,37,175.26,14
72,29,170.18,18
63,36,170.18,14
69,32,170.18,14
82,33,172.72,18
54,28,157.48,6
56,20,177.8,6
57,37,172.72,8
58,26,172.72,14
61,24,162.56,8
49,29,157.48,2
56,35,162.56,8
63,32,170.18,8
65,43,162.56,14
99,29,177.8,18
53,48,162.56,6
63,27,175.26,8
59,37,162.56,14
63,35,165.1,14
95,24,175.26,18
55,34,167.64,6
58,77,165.1,18
54,52,160.02,6
49,35,154.94,8
49,35,157.48,6
56,40,165.1,8
68,32,160.02,14
58,29,167.64,8
58,24,160.02,6
60,45,167.64,14
56,34,160.02,8
54,41,162.56,8
59,46,167.64,12
63,28,170.18,12
62,48,172.72,18
61,70,165.1,14
58,32,157.48,12
67,51,175.26,18
68,32,177.8,12
68,27,175.26,14
63,30,170.18,8
65,47,172.72,18
68,32,172.72,8
63,23,177.8,12
79,39,172.72,18
68,43,175.26,14
52,45,157.48,8
76,42,177.8,18
49,30,160.02,2
81,28,165.1,18
65,25,170.18,12
58,27,170.18,6
63,30,170.18,12
70,34,165.1,18
58,42,165.1,8
67,31,170.18,12
49,24,160.02,2
49,43,162.56,8
61,33,154.94,14
74,50,167.64,12
65,26,177.8,12
61,38,160.02,12
56,28,170.18,8
68,47,165.1,18
60,41,160.02,8
54,25,157.48,6
57,39,177.8,6
54,30,165.1,6
68,46,170.18,14
72,35,165.1,18
74,43,167.64,18
61,39,152.4,14
52,30,162.56,6
62,30,167.64,8
73,29,149.86,18
63,28,167.64,8
51,41,160.02,6
52,29,170.18,6
55,32,162.56,6
68,30,177.8,12
61,49,175.26,12
77,52,160.02,18
62,25,167.64,8
58,35,165.1,12
54,32,162.56,8
53,38,175.26,6
61,23,182.88,8
46,28,165.1,6
54,29,152.4,6
68,34,170.18,12
74,45,167.64,18
77,32,170.18,18
72,30,177.8,14
68,39,165.1,12
54,31,162.56,2
52,31,162.56,2
47,31,160.02,2
63,46,167.64,14
63,49,170.18,12
68,24,157.48,18
58,32,162.56,6
77,26,175.26,14
56,30,167.64,6
65,31,162.56,14
65,28,165.1,12
68,28,177.8,18
58,39,170.18,6
47,35,165.1,2
65,33,160.02,14
51,43,162.56,6
44,32,162.56,6
58,30,172.72,8
58,38,157.48,8
58,31,170.18,8
58,30,160.02,6
56,33,162.56,6
58,32,157.48,14
53,34,170.18,6
54,33,154.94,8
61,39,167.64,12
54,33,157.48,6
56,27,157.48,12
58,39,165.1,12
63,31,170.18,8
65,31,162.56,12
58,32,165.1,6
63,30,167.64,12
56,32,157.48,8
56,28,167.64,8
68,37,165.1,18
58,24,175.26,8
51,43,152.4,2
52,26,170.18,2
67,45,172.72,14
68,46,157.48,18
68,31,157.48,18
62,50,170.18,12
62,34,165.1,8
65,29,167.64,12
68,31,170.18,12
56,28,170.18,12
55,31,160.02,6
81,52,165.1,18
46,40,157.48,6
55,33,167.64,6
61,26,165.1,14
61,44,165.1,12
68,34,160.02,8
52,29,157.48,2
58,35,167.64,12
74,53,170.18,18
49,31,160.02,2
68,38,172.72,8
58,25,165.1,8
63,29,177.8,18
99,60,157.48,18
53,29,162.56,8
58,29,162.56,8
63,30,167.64,14
58,23,162.56,8
74,35,177.8,14
58,17,170.18,8
47,32,154.94,6
63,32,172.72,14
60,55,165.1,12
56,36,160.02,12
50,36,147.32,8
56,44,160.02,8
47,27,157.48,6
63,26,160.02,14
45,39,160.02,2
56,46,167.64,6
50,23,157.48,8
63,27,170.18,8
57,45,172.72,8
74,49,157.48,18
56,32,157.48,6
65,31,167.64,14
63,20,157.48,14
55,34,167.64,8
58,28,167.64,8
68,32,167.64,14
56,56,165.1,8
58,31,167.64,8
53,46,157.48,8
70,31,175.26,14
61,37,162.56,18
58,59,165.1,12
79,48,177.8,18
53,33,152.4,14
61,33,160.02,8
65,33,170.18,14
81,34,172.72,14
49,29,157.48,6
86,27,172.72,18
70,38,160.02,18
81,33,175.26,18
54,45,152.4,8
59,29,165.1,8
61,34,160.02,8
64,27,162.56,12
68,30,180.34,14
65,30,162.56,18
58,34,180.34,6
54,35,157.48,6
58,40,162.56,8
61,29,165.1,8
61,28,162.56,8
69,29,165.1,14
72,29,165.1,18
54,31,160.02,6
52,68,160.02,12
61,32,170.18,8
63,43,162.56,14
61,48,162.56,18
63,32,167.64,8
68,28,167.64,18
56,27,170.18,8
54,24,167.64,6
68,31,180.34,18
79,32,157.48,18
69,31,162.56,18
58,20,165.1,6
72,29,177.8,8
68,45,172.72,8
65,24,172.72,18
63,32,172.72,14
56,25,162.56,6
52,32,152.4,2
49,39,160.02,2
65,31,160.02,14
56,32,172.72,8
57,34,162.56,8
48,20,160.02,2
63,48,180.34,12
115,28,170.18,18
58,26,170.18,14
74,24,185.42,12
59,40,165.1,8
68,37,170.18,18
54,44,170.18,6
108,33,177.8,18
68,37,175.26,14
54,42,160.02,8
56,55,165.1,8
52,29,170.18,2
55,27,157.48,8
54,37,165.1,6
65,27,162.56,18
66,27,157.48,12
58,30,165.1,12
77,32,167.64,14
61,32,167.64,14
62,52,177.8,8
63,31,172.72,8
61,51,157.48,14
51,60,152.4,6
70,44,165.1,18
72,34,162.56,18
113,28,165.1,18
74,34,175.26,14
47,32,162.56,2
81,36,167.64,18
54,27,170.18,2
66,39,170.18,18
74,30,172.72,14
70,27,165.1,18
61,30,160.02,14
53,33,165.1,6
68,29,162.56,12
51,25,162.56,6
58,33,162.56,14
52,35,167.64,6
54,34,154.94,8
63,26,167.64,8
63,25,165.1,12
65,30,172.72,12
72,24,175.26,18
61,39,175.26,8
49,20,157.48,8
63,34,172.72,8
56,28,154.94,8
65,32,172.72,14
65,38,157.48,14
58,42,172.72,12
63,48,175.26,12
43,21,162.56,2
63,37,165.1,14
83,34,160.02,18
61,33,170.18,8
65,57,162.56,18
66,42,152.4,14
61,28,175.26,2
74,29,162.56,14
52,33,160.02,6
56,34,167.64,12
56,44,162.56,8
61,41,172.72,8
59,31,167.64,8
63,33,175.26,14
58,41,172.72,8
72,31,177.8,14
59,31,175.26,8
72,31,170.18,18
58,47,167.64,8
60,32,157.48,8
79,33,170.18,18
58,27,175.26,6
54,28,160.02,6
52,32,167.64,2
63,31,167.64,12
68,37,170.18,12
58,31,165.1,8
56,41,162.56,8
52,28,160.02,2
70,29,149.86,14
70,28,165.1,18
61,33,160.02,12
56,44,162.56,8
56,20,157.48,12
52,30,162.56,2
56,36,154.94,6
74,29,162.56,14
56,56,167.64,12
49,37,162.56,2
45,43,157.48,2
54,31,170.18,6
54,29,165.1,12
68,34,157.48,14
55,25,160.02,8
54,44,162.56,8
68,29,154.94,14
63,32,167.64,8
51,47,165.1,2
54,34,162.56,6
74,37,172.72,18
70,44,170.18,14
90,52,170.18,18
65,27,172.72,12
57,35,162.56,8
73,48,172.72,18
56,31,160.02,8
65,30,167.64,12
77,30,182.88,18
75,38,182.88,18
54,43,170.18,6
49,69,162.56,2
53,32,162.56,2
61,38,180.34,14
58,28,172.72,6
52,25,154.94,12
63,33,172.72,8
68,35,162.56,18
56,43,170.18,8
53,33,172.72,6
50,40,160.02,6
81,40,162.56,18
64,29,160.02,8
53,29,157.48,6
60,36,167.64,8
61,30,170.18,12
45,31,162.56,6
63,27,175.26,12
56,31,160.02,8
68,27,177.8,12
54,26,162.56,6
68,28,170.18,12
52,37,157.48,8
56,33,165.1,8
47,38,154.94,2
68,51,157.48,12
72,32,167.64,14
58,29,172.72,6
52,35,152.4,2
49,30,154.94,2
65,46,172.72,14
60,37,167.64,12
53,41,167.64,2
58,32,172.72,6
59,39,167.64,12
56,29,162.56,8
43,28,162.56,2
58,32,177.8,14
58,38,157.48,12
61,28,167.64,6
61,27,167.64,8
58,29,172.72,6
68,30,162.56,14
56,29,162.56,6
52,28,154.94,2
52,50,162.56,2
61,30,165.1,14
54,34,170.18,6
72,28,167.64,18
56,31,170.18,12
63,33,172.72,8
58,59,157.48,14
62,40,170.18,12
60,45,172.72,8
72,33,165.1,14
65,34,172.72,8
81,31,177.8,14
58,37,162.56,8
59,34,157.48,8
52,23,160.02,6
65,46,167.64,14
52,44,160.02,6
65,41,167.64,18
54,26,165.1,6
77,37,170.18,18
63,45,157.48,18
54,28,165.1,6
58,31,167.64,8
81,34,165.1,14
58,38,167.64,12
56,39,167.64,6
72,46,160.02,18
58,28,162.56,14
63,41,154.94,12
65,38,165.1,8
77,43,154.94,18
58,58,165.1,6
68,40,160.02,14
58,21,170.18,8
61,29,162.56,8
70,36,170.18,14
56,41,162.56,8
63,30,157.48,14
63,49,162.56,14
72,27,162.56,18
49,29,160.02,2
63,40,170.18,14
48,43,165.1,6
58,31,162.56,6
61,58,165.1,6
63,28,162.56,14
56,30,157.48,8
43,30,149.86,2
63,28,172.72,8
72,31,165.1,18
56,48,162.56,14
68,29,162.56,12
56,48,165.1,8
65,29,162.56,14
61,28,177.8,8
53,23,157.48,6
65,25,167.64,12
56,32,165.1,12
47,30,154.94,2
54,25,160.02,6
63,36,162.56,14
68,34,160.02,18
61,33,177.8,12
47,27,157.48,6
46,27,157.48,2
65,29,167.64,8
56,26,172.72,6
68,29,170.18,18
49,30,165.1,2
52,24,157.48,2
68,28,160.02,14
72,44,165.1,18
56,31,162.56,8
54,35,154.94,8
70,41,172.72,18
54,27,175.26,6
70,40,170.18,14
68,21,177.8,12
56,33,162.56,12
58,32,167.64,12
63,30,165.1,8
95,32,160.02,18
64,28,170.18,12
63,29,162.56,8
77,26,175.26,18
56,34,157.48,6
68,35,167.64,8
53,31,165.1,2
122,28,162.56,18
50,32,154.94,6
61,34,142.24,12
57,21,167.64,12
65,35,165.1,12
47,45,160.02,2
61,37,162.56,14
54,33,162.56,6
56,44,165.1,8
54,35,154.94,8
65,33,170.18,8
81,26,165.1,18
83,27,182.88,14
58,28,154.94,8
65,27,172.72,18
52,32,154.94,2
61,27,172.72,8
56,27,157.48,8
49,30,167.64,6
83,35,172.72,18
63,32,175.26,8
81,38,165.1,18
68,30,170.18,14
47,36,157.48,2
58,30,170.18,12
54,33,157.48,6
63,58,177.8,12
68,35,172.72,8
54,39,165.1,2
56,21,167.64,8
74,31,167.64,18
64,37,170.18,8
72,24,172.72,18
62,31,167.64,14
45,42,160.02,2
104,32,157.48,18
58,35,162.56,8
54,28,165.1,6
70,33,165.1,18
63,49,165.1,12
68,34,170.18,18
62,33,172.72,8
58,50,170.18,8
74,36,175.26,18
53,28,154.94,2
62,42,177.8,14
56,30,165.1,8
56,27,162.56,6
49,24,167.64,8
70,28,175.26,14
63,29,157.48,14
68,35,162.56,14
58,27,175.26,8
58,54,167.64,8
66,37,165.1,18
86,33,165.1,18
49,26,160.02,2
74,27,162.56,18
54,38,162.56,14
54,36,162.56,8
54,28,162.56,6
65,54,180.34,14
63,34,167.64,8
61,54,177.8,8
54,32,154.94,8
48,37,157.48,2
80,30,157.48,12
67,27,167.64,14
61,37,165.1,12
76,32,170.18,18
63,23,175.26,12
61,32,165.1,14
74,31,165.1,18
58,36,172.72,6
86,32,162.56,18
54,34,162.56,12
72,30,172.72,18
58,30,175.26,14
65,36,157.48,18
54,34,167.64,6
72,39,167.64,14
74,28,167.64,14
84,40,177.8,18
61,48,177.8,8
56,29,172.72,6
54,32,154.94,6
61,49,170.18,12
50,28,160.02,6
47,42,162.56,6
74,26,172.72,18
63,28,167.64,8
79,40,177.8,18
50,35,160.02,6
70,33,175.26,14
61,29,160.02,12
68,52,154.94,18
50,40,157.48,6
62,42,167.64,8
68,26,172.72,14
97,36,165.1,18
59,35,162.56,12
52,30,167.64,6
70,48,177.8,14
70,32,172.72,14
58,19,175.26,8
58,31,160.02,8
81,37,152.4,18
62,33,172.72,6
68,30,170.18,14
63,24,175.26,12
53,30,160.02,6
70,24,162.56,12
90,43,157.48,18
54,42,157.48,8
65,26,170.18,14
63,29,172.72,12
52,35,165.1,6
63,29,160.02,12
72,35,167.64,18
58,34,160.02,12
68,30,170.18,18
56,32,167.64,2
45,27,157.48,6
71,37,160.02,18
56,37,157.48,8
61,33,170.18,8
54,32,154.94,6
61,66,160.02,18
65,42,172.72,14
63,22,162.56,12
61,28,172.72,12
63,41,172.72,14
68,36,165.1,12
65,26,172.72,14
89,30,170.18,18
68,40,172.72,18
65,30,170.18,12
68,42,160.02,18
61,41,162.56,12
58,30,162.56,6
61,30,162.56,12
58,37,180.34,8
54,20,165.1,2
74,30,167.64,18
54,30,172.72,6
54,26,154.94,8
65,24,175.26,14
61,31,180.34,8
70,55,160.02,18
61,27,177.8,12
56,45,162.56,8
52,32,160.02,2
70,27,170.18,14
49,29,162.56,2
56,27,172.72,6
52,25,157.48,6
58,31,162.56,8
49,24,160.02,2
48,30,152.4,6
74,42,167.64,18
70,31,165.1,12
65,45,157.48,14
52,34,157.48,6
70,40,162.56,18
113,33,175.26,18
47,21,160.02,2
49,33,160.02,2
57,23,167.64,14
77,29,172.72,18
83,44,175.26,18
63,22,172.72,12
63,27,167.64,8
58,18,162.56,12
52,36,162.56,6
52,30,160.02,12
61,58,170.18,14
81,51,160.02,18
56,22,162.56,6
47,42,157.48,2
58,39,170.18,8
49,26,170.18,6
68,40,175.26,12
52,50,162.56,6
74,30,165.1,14
43,31,152.4,2
56,29,172.72,6
56,41,165.1,8
74,29,170.18,18
58,30,162.56,12
54,33,162.56,6
58,25,170.18,6
72,31,167.64,14
54,32,157.48,6
54,28,157.48,6
70,29,175.26,12
61,19,162.56,8
54,35,162.56,2
74,33,180.34,18
58,26,177.8,8
58,28,165.1,6
57,32,172.72,8
65,28,162.56,14
61,34,172.72,12
56,32,162.56,8
58,28,170.18,8
56,31,160.02,8
55,55,160.02,8
54,30,152.4,2
50,37,154.94,2
68,52,177.8,14
74,33,170.18,18
52,36,157.48,6
63,27,177.8,8
72,31,162.56,18
54,24,170.18,6
55,28,162.56,8
56,28,160.02,8
68,27,160.02,14
57,28,162.56,8
54,29,160.02,6
63,27,160.02,8
58,34,175.26,8
44,44,160.02,2
54,36,157.48,14
61,36,165.1,12
60,38,162.56,8
52,37,154.94,6
65,28,162.56,12
58,30,162.56,8
74,30,167.64,18
74,33,162.56,18
47,34,162.56,6
54,18,162.56,6
48,29,162.56,2
50,25,165.1,6
70,35,167.64,18
81,22,190.5,18
68,24,180.34,12
58,28,170.18,8
61,21,170.18,8
65,34,172.72,12
58,46,167.64,8
61,30,172.72,6
61,37,167.64,18
64,34,162.56,12
58,35,167.64,8
61,39,172.72,14
56,28,165.1,6
63,30,165.1,14
72,33,160.02,18
99,29,162.56,18
56,24,165.1,8
61,34,165.1,12
54,25,162.56,6
62,35,170.18,14
54,35,165.1,2
61,28,154.94,8
65,31,157.48,8
58,29,167.64,6
56,55,165.1,12
53,26,170.18,2
65,30,170.18,12
68,30,162.56,14
61,31,170.18,14
54,33,154.94,8
52,36,162.56,2
49,31,160.02,6
56,47,162.56,2
72,26,167.64,18
65,28,172.72,8
61,38,170.18,8
79,33,170.18,18
54,26,154.94,6
56,31,160.02,2
71,43,167.64,14
56,48,160.02,8
58,42,175.26,8
61,40,170.18,12
58,29,154.94,12
56,26,170.18,6
55,34,167.64,6
79,32,167.64,18
61,34,160.02,12
48,35,157.48,6
49,26,167.64,2
49,37,157.48,8
70,36,177.8,18
54,39,157.48,2
65,30,172.72,14
58,31,167.64,6
61,30,167.64,14
52,55,154.94,8
63,44,165.1,12
54,42,160.02,6
54,32,177.8,6
56,37,172.72,8
61,28,157.48,8
43,31,154.94,2
68,29,175.26,18
68,27,177.8,14
78,28,160.02,18
68,42,170.18,14
70,40,175.26,18
58,30,165.1,6
59,35,170.18,8
70,25,165.1,14
56,30,162.56,8
63,34,162.56,8
56,40,154.94,6
65,35,170.18,12
57,33,165.1,8
57,26,175.26,6
67,25,172.72,8
90,52,177.8,18
63,28,162.56,8
58,27,170.18,12
63,27,167.64,12
52,33,154.94,2
54,31,152.4,6
61,31,162.56,8
65,33,177.8,14
56,36,165.1,14
65,68,165.1,18
62,46,160.02,12
76,35,175.26,14
74,28,170.18,18
72,26,172.72,8
65,35,170.18,12
65,28,162.56,12
97,42,167.64,18
68,45,157.48,18
61,42,177.8,8
69,36,165.1,18
52,36,152.4,8
70,31,170.18,14
65,37,165.1,14
40,26,165.1,2
58,37,167.64,8
65,33,157.48,8
65,32,170.18,14
51,48,160.02,6
49,43,154.94,8
65,33,172.72,14
77,35,180.34,18
56,29,160.02,12
58,33,177.8,8
86,32,160.02,18
58,25,162.56,8
62,39,167.64,14
63,32,170.18,8
68,31,175.26,12
61,49,175.26,8
61,30,175.26,8
63,32,172.72,8
53,32,157.48,8
70,56,162.56,18
68,31,175.26,14
51,30,160.02,2
49,16,170.18,6
61,26,165.1,8
56,32,165.1,6
72,39,172.72,18
61,36,170.18,14
56,32,160.02,6
63,33,165.1,12
53,35,152.4,8
61,34,167.64,8
61,57,165.1,12
78,33,170.18,18
75,34,165.1,14
72,24,165.1,18
49,28,162.56,2
61,36,162.56,12
69,38,170.18,14
81,23,180.34,18
61,47,157.48,16
66,63,175.26,14
61,70,165.1,18
68,34,160.02,18
58,30,162.56,6
70,34,170.18,14
56,38,167.64,12
55,42,157.48,8
50,27,170.18,6
56,33,165.1,8
72,36,165.1,18
56,43,162.56,8
83,27,170.18,18
54,22,165.1,8
65,33,162.56,12
58,29,172.72,6
54,34,165.1,8
47,28,160.02,2
70,37,167.64,18
63,48,175.26,12
65,40,167.64,14
61,32,160.02,8
58,33,165.1,8
65,45,165.1,14
95,24,175.26,18
56,31,160.02,12
54,38,165.1,2
65,25,167.64,14
53,27,170.18,6
79,27,160.02,14
71,26,177.8,14
45,36,157.48,6
54,22,167.64,2
55,42,170.18,6
61,28,172.72,12
74,55,180.34,18
52,35,157.48,6
64,32,165.1,14
61,30,167.64,14
72,36,165.1,14
65,35,177.8,12
79,27,157.48,18
54,23,165.1,8
63,32,170.18,12
61,31,167.64,8
54,29,162.56,2
63,38,165.1,14
56,33,167.64,6
65,34,162.56,14
67,38,165.1,12
52,24,160.02,2
65,24,172.72,8
54,27,172.72,8
58,35,167.64,8
50,30,152.4,6
56,32,160.02,8
56,29,157.48,8
53,30,160.02,6
49,33,157.48,12
72,38,162.56,18
72,40,160.02,18
58,30,160.02,6
61,32,167.64,12
60,33,172.72,6
52,46,160.02,2
71,36,170.18,14
82,25,165.1,18
86,28,172.72,18
65,33,170.18,8
46,30,162.56,2
